flow rate(l/min),Pressure_ci,Pressure_hi,coldfluid_Pd,hotfluid_Pd,Ci_temp,co_temp,hi_temp,ho_temp,Density,HT_Coefficient
451.0, 0.1706, 0.1406, 19.06, 17.06, 315.26, 335.35, 338.75, 317.94, 935.61, 0.8859354272246247
452.0, 0.1712, 0.1412, 19.12, 17.12, 315.25, 335.34, 338.74, 317.93, 935.62, 0.8859354272246247
453.0, 0.1718, 0.1418, 19.18, 17.18, 315.24, 335.33, 338.73, 317.92, 935.63, 0.8859354272246247
454.0, 0.1724, 0.1424, 19.24, 17.24, 315.23, 335.32, 338.72, 317.91, 935.64, 0.8859354272246247
455.0, 0.17300000000000001, 0.14300000000000002, 19.3, 17.3, 315.22, 335.31, 338.71, 317.9, 935.65, 0.8859354272246247
456.0, 0.1736, 0.1436, 19.36, 17.36, 315.21, 335.3, 338.7, 317.89, 935.66, 0.8859354272246247
457.0, 0.1742, 0.1442, 19.42, 17.42, 315.2, 335.29, 338.69, 317.88, 935.67, 0.8859354272246247
458.0, 0.1748, 0.1448, 19.48, 17.48, 315.19, 335.28, 338.68, 317.87, 935.68, 0.8859354272246247
459.0, 0.1754, 0.1454, 19.54, 17.54, 315.18, 335.27, 338.67, 317.86, 935.69, 0.8859354272246247
460.0, 0.17600000000000002, 0.146, 19.6, 17.6, 315.17, 335.26, 338.66, 317.85, 935.7, 0.8859354272246247
461.0, 0.1766, 0.1466, 19.66, 17.66, 315.16, 335.25, 338.65, 317.84, 935.71, 0.8859354272246247
462.0, 0.1772, 0.1472, 19.72, 17.72, 315.15, 335.24, 338.64, 317.83, 935.72, 0.8859354272246247
463.0, 0.1778, 0.1478, 19.78, 17.78, 315.14, 335.23, 338.63, 317.82, 935.73, 0.8859354272246247
464.0, 0.1784, 0.1484, 19.84, 17.84, 315.13, 335.22, 338.62, 317.81, 935.74, 0.8859354272246247
465.0, 0.179, 0.149, 19.9, 17.9, 315.12, 335.21, 338.61, 317.8, 935.75, 0.8859354272246247
466.0, 0.1796, 0.1496, 19.96, 17.96, 315.11, 335.2, 338.6, 317.79, 935.76, 0.8859354272246247
467.0, 0.1802, 0.1502, 20.02, 18.02, 315.1, 335.19, 338.59, 317.78, 935.77, 0.8841895303125404
468.0, 0.1808, 0.1508, 20.08, 18.08, 315.09, 335.18, 338.58, 317.77, 935.78, 0.8841895303125404
469.0, 0.1814, 0.1514, 20.14, 18.14, 315.08, 335.17, 338.57, 317.76, 935.79, 0.8841895303125404
470.0, 0.182, 0.152, 20.2, 18.2, 315.07, 335.16, 338.56, 317.75, 935.8, 0.8841895303125404
471.0, 0.1826, 0.1526, 20.26, 18.26, 315.06, 335.15, 338.55, 317.74, 935.81, 0.8841895303125404
472.0, 0.1832, 0.1532, 20.32, 18.32, 315.05, 335.14, 338.54, 317.73, 935.82, 0.8841895303125404
473.0, 0.1838, 0.1538, 20.38, 18.38, 315.04, 335.13, 338.53, 317.72, 935.83, 0.8841895303125404
474.0, 0.1844, 0.1544, 20.44, 18.44, 315.03, 335.12, 338.52, 317.71, 935.84, 0.8841895303125404
475.0, 0.185, 0.155, 20.5, 18.5, 315.02, 335.11, 338.51, 317.7, 935.85, 0.8841895303125404
476.0, 0.1856, 0.1556, 20.56, 18.56, 315.01, 335.1, 338.5, 317.69, 935.86, 0.8841895303125404
477.0, 0.1862, 0.1562, 20.62, 18.62, 315.0, 335.09, 338.49, 317.68, 935.87, 0.8841895303125404
478.0, 0.1868, 0.1568, 20.68, 18.68, 314.99, 335.08, 338.48, 317.67, 935.88, 0.8841895303125404
479.0, 0.1874, 0.1574, 20.74, 18.74, 314.98, 335.07, 338.47, 317.66, 935.89, 0.8841895303125404
480.0, 0.188, 0.158, 20.8, 18.8, 314.97, 335.06, 338.46, 317.65, 935.9, 0.8841895303125404
481.0, 0.1886, 0.1586, 20.86, 18.86, 314.96, 335.05, 338.45, 317.64, 935.91, 0.8841895303125404
482.0, 0.1892, 0.1592, 20.92, 18.92, 314.95, 335.04, 338.44, 317.63, 935.92, 0.8841895303125404
483.0, 0.1898, 0.1598, 20.98, 18.98, 314.94, 335.03, 338.43, 317.62, 935.93, 0.8841895303125404
484.0, 0.1904, 0.1604, 21.04, 19.04, 314.93, 335.02, 338.42, 317.61, 935.94, 0.8841895303125404
485.0, 0.191, 0.161, 21.1, 19.1, 314.92, 335.01, 338.41, 317.6, 935.95, 0.8841895303125404
486.0, 0.1916, 0.1616, 21.16, 19.16, 314.91, 335.0, 338.4, 317.59, 935.96, 0.8841895303125404
487.0, 0.1922, 0.1622, 21.22, 19.22, 314.9, 334.99, 338.39, 317.58, 935.97, 0.8841895303125404
488.0, 0.1928, 0.1628, 21.28, 19.28, 314.89, 334.98, 338.38, 317.57, 935.98, 0.8841895303125404
489.0, 0.1934, 0.1634, 21.34, 19.34, 314.88, 334.97, 338.37, 317.56, 935.99, 0.8841895303125404
490.0, 0.19399999999999998, 0.16399999999999998, 21.4, 19.4, 314.87, 334.96, 338.36, 317.55, 936.0, 0.8841895303125404
491.0, 0.1946, 0.1646, 21.46, 19.46, 314.86, 334.95, 338.35, 317.54, 936.01, 0.8841895303125404
492.0, 0.1952, 0.1652, 21.52, 19.52, 314.85, 334.94, 338.34, 317.53, 936.02, 0.8952287004167425
493.0, 0.1958, 0.1658, 21.58, 19.58, 314.84, 334.93, 338.33, 317.52, 936.03, 0.8952287004167419
494.0, 0.1964, 0.1664, 21.64, 19.64, 314.83, 334.92, 338.32, 317.51, 936.04, 0.8952287004167419
495.0, 0.19699999999999998, 0.16699999999999998, 21.7, 19.7, 314.82, 334.91, 338.31, 317.5, 936.05, 0.8952287004167419
496.0, 0.1976, 0.1676, 21.76, 19.76, 314.81, 334.9, 338.3, 317.49, 936.06, 0.8952287004167419
497.0, 0.1982, 0.1682, 21.82, 19.82, 314.8, 334.89, 338.29, 317.48, 936.07, 0.8952287004167419
498.0, 0.1988, 0.1688, 21.88, 19.88, 314.79, 334.88, 338.28, 317.47, 936.08, 0.8952287004167419
499.0, 0.1994, 0.1694, 21.94, 19.94, 314.78, 334.87, 338.27, 317.46, 936.09, 0.8952287004167419
500.0, 0.2, 0.17, 22.0, 20.0, 314.77, 334.86, 338.26, 317.45, 936.1, 0.8952287004167419
501.0, 0.2006, 0.1706, 22.06, 20.06, 314.76, 334.85, 338.25, 317.44, 936.11, 0.8952287004167419
502.0, 0.2012, 0.1712, 22.12, 20.12, 314.75, 334.84, 338.24, 317.43, 936.12, 0.8952287004167419
503.0, 0.2018, 0.1718, 22.18, 20.18, 314.74, 334.83, 338.23, 317.42, 936.13, 0.8952287004167419
504.0, 0.2024, 0.1724, 22.24, 20.24, 314.73, 334.82, 338.22, 317.41, 936.14, 0.8952287004167419
505.0, 0.203, 0.17300000000000001, 22.3, 20.3, 314.72, 334.81, 338.21, 317.4, 936.15, 0.8952287004167419
506.0, 0.2036, 0.1736, 22.36, 20.36, 314.71, 334.8, 338.2, 317.39, 936.16, 0.8952287004167419
507.0, 0.2042, 0.1742, 22.42, 20.42, 314.7, 334.79, 338.19, 317.38, 936.17, 0.8952287004167419
508.0, 0.2048, 0.1748, 22.48, 20.48, 314.69, 334.78, 338.18, 317.37, 936.18, 0.8952287004167419
509.0, 0.2054, 0.1754, 22.54, 20.54, 314.68, 334.77, 338.17, 317.36, 936.19, 0.8952287004167423
510.0, 0.20600000000000002, 0.17600000000000002, 22.6, 20.6, 314.67, 334.76, 338.16, 317.35, 936.2, 0.8952287004167423
511.0, 0.2066, 0.1766, 22.66, 20.66, 314.66, 334.75, 338.15, 317.34, 936.21, 0.8952287004167423
512.0, 0.2072, 0.1772, 22.72, 20.72, 314.65, 334.74, 338.14, 317.33, 936.22, 0.8952287004167423
513.0, 0.2078, 0.1778, 22.78, 20.78, 314.64, 334.73, 338.13, 317.32, 936.23, 0.8952287004167423
514.0, 0.2084, 0.1784, 22.84, 20.84, 314.63, 334.72, 338.12, 317.31, 936.24, 0.8952287004167423
515.0, 0.209, 0.179, 22.9, 20.9, 314.62, 334.71, 338.11, 317.3, 936.25, 0.8952287004167423
516.0, 0.2096, 0.1796, 22.96, 20.96, 314.61, 334.7, 338.1, 317.29, 936.26, 0.8952287004167423
517.0, 0.2102, 0.1802, 23.02, 21.02, 314.6, 334.69, 338.09, 317.28, 936.27, 0.8952287004167423
518.0, 0.2108, 0.1808, 23.08, 21.08, 314.59, 334.68, 338.08, 317.27, 936.28, 0.8952287004167423
519.0, 0.2114, 0.1814, 23.14, 21.14, 314.58, 334.67, 338.07, 317.26, 936.29, 0.8952287004167423
520.0, 0.212, 0.182, 23.2, 21.2, 314.57, 334.66, 338.06, 317.25, 936.3, 0.8952287004167423
521.0, 0.2126, 0.1826, 23.26, 21.26, 314.56, 334.65, 338.05, 317.24, 936.31, 0.8952287004167423
522.0, 0.2132, 0.1832, 23.32, 21.32, 314.55, 334.64, 338.04, 317.23, 936.32, 0.8952287004167423
523.0, 0.2138, 0.1838, 23.38, 21.38, 314.54, 334.63, 338.03, 317.22, 936.33, 0.8952287004167423
524.0, 0.2144, 0.1844, 23.44, 21.44, 314.53, 334.62, 338.02, 317.21, 936.34, 0.8952287004167423
525.0, 0.215, 0.185, 23.5, 21.5, 314.52, 334.61, 338.01, 317.2, 936.35, 0.8952287004167423
526.0, 0.2156, 0.1856, 23.56, 21.56, 314.51, 334.6, 338.0, 317.19, 936.36, 0.8952287004167421
527.0, 0.2162, 0.1862, 23.62, 21.62, 314.5, 334.59, 337.99, 317.18, 936.37, 0.8952287004167421
528.0, 0.2168, 0.1868, 23.68, 21.68, 314.49, 334.58, 337.98, 317.17, 936.38, 0.8952287004167421
529.0, 0.2174, 0.1874, 23.74, 21.74, 314.48, 334.57, 337.97, 317.16, 936.39, 0.8952287004167421
530.0, 0.218, 0.188, 23.8, 21.8, 314.47, 334.56, 337.96, 317.15, 936.4, 0.8952287004167421
531.0, 0.2186, 0.1886, 23.86, 21.86, 314.46, 334.55, 337.95, 317.14, 936.41, 0.8952287004167421
532.0, 0.2192, 0.1892, 23.92, 21.92, 314.45, 334.54, 337.94, 317.13, 936.42, 0.8952287004167421
533.0, 0.2198, 0.1898, 23.98, 21.98, 314.44, 334.53, 337.93, 317.12, 936.43, 0.8952287004167421
534.0, 0.2204, 0.1904, 24.04, 22.04, 314.43, 334.52, 337.92, 317.11, 936.44, 0.8952287004167421
535.0, 0.221, 0.191, 24.1, 22.1, 314.42, 334.51, 337.91, 317.1, 936.45, 0.8952287004167421
536.0, 0.2216, 0.1916, 24.16, 22.16, 314.41, 334.5, 337.9, 317.09, 936.46, 0.8952287004167421
537.0, 0.2222, 0.1922, 24.22, 22.22, 314.4, 334.49, 337.89, 317.08, 936.47, 0.8952287004167421
538.0, 0.2228, 0.1928, 24.28, 22.28, 314.39, 334.48, 337.88, 317.07, 936.48, 0.8952287004167421
539.0, 0.2234, 0.1934, 24.34, 22.34, 314.38, 334.47, 337.87, 317.06, 936.49, 0.8952287004167421
540.0, 0.22399999999999998, 0.19399999999999998, 24.4, 22.4, 314.37, 334.46, 337.86, 317.05, 936.5, 0.8952287004167421
541.0, 0.2246, 0.1946, 24.46, 22.46, 314.36, 334.45, 337.85, 317.04, 936.51, 0.8952287004167421
542.0, 0.2252, 0.1952, 24.52, 22.52, 314.35, 334.44, 337.84, 317.03, 936.52, 0.9000000000000006
543.0, 0.2258, 0.1958, 24.58, 22.58, 314.34, 334.43, 337.83, 317.02, 936.53, 0.9000000000000006
544.0, 0.2264, 0.1964, 24.64, 22.64, 314.33, 334.42, 337.82, 317.01, 936.54, 0.9000000000000006
545.0, 0.22699999999999998, 0.19699999999999998, 24.7, 22.7, 314.32, 334.41, 337.81, 317.0, 936.55, 0.9000000000000006
546.0, 0.2276, 0.1976, 24.76, 22.76, 314.31, 334.4, 337.8, 316.99, 936.56, 0.9000000000000006
547.0, 0.2282, 0.1982, 24.82, 22.82, 314.3, 334.39, 337.79, 316.98, 936.57, 0.9000000000000006
548.0, 0.2288, 0.1988, 24.88, 22.88, 314.29, 334.38, 337.78, 316.97, 936.58, 0.9000000000000006
549.0, 0.2294, 0.1994, 24.94, 22.94, 314.28, 334.37, 337.77, 316.96, 936.59, 0.9000000000000006
550.0, 0.23, 0.2, 25.0, 23.0, 314.27, 334.36, 337.76, 316.95, 936.6, 0.9000000000000006
551.0, 0.2306, 0.2006, 25.06, 23.06, 314.26, 334.35, 337.75, 316.94, 936.61, 0.9000000000000006
552.0, 0.2312, 0.2012, 25.12, 23.12, 314.25, 334.34, 337.74, 316.93, 936.62, 0.9000000000000006
553.0, 0.2318, 0.2018, 25.18, 23.18, 314.24, 334.33, 337.73, 316.92, 936.63, 0.9000000000000006
554.0, 0.2324, 0.2024, 25.24, 23.24, 314.23, 334.32, 337.72, 316.91, 936.64, 0.9000000000000006
555.0, 0.233, 0.203, 25.3, 23.3, 314.22, 334.31, 337.71, 316.9, 936.65, 0.9000000000000006
556.0, 0.2336, 0.2036, 25.36, 23.36, 314.21, 334.3, 337.7, 316.89, 936.66, 0.9000000000000006
557.0, 0.2342, 0.2042, 25.42, 23.42, 314.2, 334.29, 337.69, 316.88, 936.67, 0.9000000000000006
558.0, 0.2348, 0.2048, 25.48, 23.48, 314.19, 334.28, 337.68, 316.87, 936.68, 0.9000000000000006
559.0, 0.2354, 0.2054, 25.54, 23.54, 314.18, 334.27, 337.67, 316.86, 936.69, 0.9000000000000006
560.0, 0.23600000000000002, 0.20600000000000002, 25.6, 23.6, 314.17, 334.26, 337.66, 316.85, 936.7, 0.9000000000000006
561.0, 0.2366, 0.2066, 25.66, 23.66, 314.16, 334.25, 337.65, 316.84, 936.71, 0.9000000000000006
562.0, 0.2372, 0.2072, 25.72, 23.72, 314.15, 334.24, 337.64, 316.83, 936.72, 0.9000000000000006
563.0, 0.2378, 0.2078, 25.78, 23.78, 314.14, 334.23, 337.63, 316.82, 936.73, 0.9000000000000006
564.0, 0.2384, 0.2084, 25.84, 23.84, 314.13, 334.22, 337.62, 316.81, 936.74, 0.9000000000000006
565.0, 0.239, 0.209, 25.9, 23.9, 314.12, 334.21, 337.61, 316.8, 936.75, 0.9000000000000006
566.0, 0.2396, 0.2096, 25.96, 23.96, 314.11, 334.2, 337.6, 316.79, 936.76, 0.9000000000000006
567.0, 0.2402, 0.2102, 26.02, 24.02, 314.1, 334.19, 337.59, 316.78, 936.77, 0.9000000000000006
568.0, 0.2408, 0.2108, 26.08, 24.08, 314.09, 334.18, 337.58, 316.77, 936.78, 0.9000000000000006
569.0, 0.2414, 0.2114, 26.14, 24.14, 314.08, 334.17, 337.57, 316.76, 936.79, 0.9000000000000006
570.0, 0.242, 0.212, 26.2, 24.2, 314.07, 334.16, 337.56, 316.75, 936.8, 0.9000000000000006
571.0, 0.2426, 0.2126, 26.26, 24.26, 314.06, 334.15, 337.55, 316.74, 936.81, 0.9000000000000006
572.0, 0.2432, 0.2132, 26.32, 24.32, 314.05, 334.14, 337.54, 316.73, 936.82, 0.9000000000000006
573.0, 0.2438, 0.2138, 26.38, 24.38, 314.04, 334.13, 337.53, 316.72, 936.83, 0.9000000000000006
574.0, 0.2444, 0.2144, 26.44, 24.44, 314.03, 334.12, 337.52, 316.71, 936.84, 0.9000000000000006
575.0, 0.245, 0.215, 26.5, 24.5, 314.02, 334.11, 337.51, 316.7, 936.85, 0.9000000000000006
576.0, 0.2456, 0.2156, 26.56, 24.56, 314.01, 334.1, 337.5, 316.69, 936.86, 0.9000000000000006
577.0, 0.2462, 0.2162, 26.62, 24.62, 314.0, 334.09, 337.49, 316.68, 936.87, 0.9000000000000006
578.0, 0.2468, 0.2168, 26.68, 24.68, 313.99, 334.08, 337.48, 316.67, 936.88, 0.9000000000000006
579.0, 0.2474, 0.2174, 26.74, 24.74, 313.98, 334.07, 337.47, 316.66, 936.89, 0.9000000000000006
580.0, 0.248, 0.218, 26.8, 24.8, 313.97, 334.06, 337.46, 316.65, 936.9, 0.9000000000000006
581.0, 0.2486, 0.2186, 26.86, 24.86, 313.96, 334.05, 337.45, 316.64, 936.91, 0.9000000000000006
582.0, 0.2492, 0.2192, 26.92, 24.92, 313.95, 334.04, 337.44, 316.63, 936.92, 0.9000000000000006
583.0, 0.2498, 0.2198, 26.98, 24.98, 313.94, 334.03, 337.43, 316.62, 936.93, 0.9000000000000006
584.0, 0.2504, 0.2204, 27.04, 25.04, 313.93, 334.02, 337.42, 316.61, 936.94, 0.9000000000000006
585.0, 0.251, 0.221, 27.1, 25.1, 313.92, 334.01, 337.41, 316.6, 936.95, 0.9000000000000006
586.0, 0.2516, 0.2216, 27.16, 25.16, 313.91, 334.0, 337.4, 316.59, 936.96, 0.9000000000000006
587.0, 0.2522, 0.2222, 27.22, 25.22, 313.9, 333.99, 337.39, 316.58, 936.97, 0.9000000000000006
588.0, 0.2528, 0.2228, 27.28, 25.28, 313.89, 333.98, 337.38, 316.57, 936.98, 0.9000000000000006
589.0, 0.2534, 0.2234, 27.34, 25.34, 313.88, 333.97, 337.37, 316.56, 936.99, 0.9000000000000006
590.0, 0.254, 0.22399999999999998, 27.4, 25.4, 313.87, 333.96, 337.36, 316.55, 937.0, 0.9000000000000006
591.0, 0.2546, 0.2246, 27.46, 25.46, 313.86, 333.95, 337.35, 316.54, 937.01, 0.9000000000000006
592.0, 0.2552, 0.2252, 27.52, 25.52, 313.85, 333.94, 337.34, 316.53, 937.02, 0.9000000000000006
593.0, 0.2558, 0.2258, 27.58, 25.58, 313.84, 333.93, 337.33, 316.52, 937.03, 0.9000000000000006
594.0, 0.2564, 0.2264, 27.64, 25.64, 313.83, 333.92, 337.32, 316.51, 937.04, 0.9000000000000006
595.0, 0.257, 0.22699999999999998, 27.7, 25.7, 313.82, 333.91, 337.31, 316.5, 937.05, 0.9000000000000006
596.0, 0.2576, 0.2276, 27.76, 25.76, 313.81, 333.9, 337.3, 316.49, 937.06, 0.9000000000000006
597.0, 0.2582, 0.2282, 27.82, 25.82, 313.8, 333.89, 337.29, 316.48, 937.07, 0.9000000000000006
598.0, 0.2588, 0.2288, 27.88, 25.88, 313.79, 333.88, 337.28, 316.47, 937.08, 0.9000000000000006
599.0, 0.2594, 0.2294, 27.94, 25.94, 313.78, 333.87, 337.27, 316.46, 937.09, 0.9000000000000006
600.0, 0.26, 0.23, 28.0, 26.0, 313.77, 333.86, 337.26, 316.45, 937.1, 0.9000000000000006
601.0, 0.2606, 0.2306, 28.06, 26.06, 313.76, 333.85, 337.25, 316.44, 937.11, 0.9000000000000006
602.0, 0.2612, 0.2312, 28.12, 26.12, 313.75, 333.84, 337.24, 316.43, 937.12, 0.9000000000000006
603.0, 0.2618, 0.2318, 28.18, 26.18, 313.74, 333.83, 337.23, 316.42, 937.13, 0.9000000000000006
604.0, 0.2624, 0.2324, 28.24, 26.24, 313.73, 333.82, 337.22, 316.41, 937.14, 0.9000000000000006
605.0, 0.263, 0.233, 28.3, 26.3, 313.72, 333.81, 337.21, 316.4, 937.15, 0.9000000000000006
606.0, 0.2636, 0.2336, 28.36, 26.36, 313.71, 333.8, 337.2, 316.39, 937.16, 0.9000000000000006
607.0, 0.2642, 0.2342, 28.42, 26.42, 313.7, 333.79, 337.19, 316.38, 937.17, 0.9000000000000006
608.0, 0.2648, 0.2348, 28.48, 26.48, 313.69, 333.78, 337.18, 316.37, 937.18, 0.9000000000000006
609.0, 0.2654, 0.2354, 28.54, 26.54, 313.68, 333.77, 337.17, 316.36, 937.19, 0.9000000000000006
610.0, 0.266, 0.23600000000000002, 28.6, 26.6, 313.67, 333.76, 337.16, 316.35, 937.2, 0.9000000000000006
611.0, 0.2666, 0.2366, 28.66, 26.66, 313.66, 333.75, 337.15, 316.34, 937.21, 0.9000000000000006
612.0, 0.2672, 0.2372, 28.72, 26.72, 313.65, 333.74, 337.14, 316.33, 937.22, 0.9000000000000006
613.0, 0.2678, 0.2378, 28.78, 26.78, 313.64, 333.73, 337.13, 316.32, 937.23, 0.9000000000000006
614.0, 0.2684, 0.2384, 28.84, 26.84, 313.63, 333.72, 337.12, 316.31, 937.24, 0.9000000000000006
615.0, 0.26899999999999996, 0.239, 28.9, 26.9, 313.62, 333.71, 337.11, 316.3, 937.25, 0.9000000000000006
616.0, 0.2696, 0.2396, 28.96, 26.96, 313.61, 333.7, 337.1, 316.29, 937.26, 0.9000000000000006
617.0, 0.2702, 0.2402, 29.02, 27.02, 313.6, 333.69, 337.09, 316.28, 937.27, 0.9000000000000006
618.0, 0.2708, 0.2408, 29.08, 27.08, 313.59, 333.68, 337.08, 316.27, 937.28, 0.9000000000000006
619.0, 0.2714, 0.2414, 29.14, 27.14, 313.58, 333.67, 337.07, 316.26, 937.29, 0.9000000000000006
620.0, 0.272, 0.242, 29.2, 27.2, 313.57, 333.66, 337.06, 316.25, 937.3, 0.902886918502569
621.0, 0.2726, 0.2426, 29.26, 27.26, 313.56, 333.65, 337.05, 316.24, 937.31, 0.902886918502569
622.0, 0.2732, 0.2432, 29.32, 27.32, 313.55, 333.64, 337.04, 316.23, 937.32, 0.902886918502569
623.0, 0.2738, 0.2438, 29.38, 27.38, 313.54, 333.63, 337.03, 316.22, 937.33, 0.902886918502569
624.0, 0.2744, 0.2444, 29.44, 27.44, 313.53, 333.62, 337.02, 316.21, 937.34, 0.902886918502569
625.0, 0.275, 0.245, 29.5, 27.5, 313.52, 333.61, 337.01, 316.2, 937.35, 0.902886918502569
626.0, 0.2756, 0.2456, 29.56, 27.56, 313.51, 333.6, 337.0, 316.19, 937.36, 0.902886918502569
627.0, 0.2762, 0.2462, 29.62, 27.62, 313.5, 333.59, 336.99, 316.18, 937.37, 0.902886918502569
628.0, 0.2768, 0.2468, 29.68, 27.68, 313.49, 333.58, 336.98, 316.17, 937.38, 0.902886918502569
629.0, 0.2774, 0.2474, 29.74, 27.74, 313.48, 333.57, 336.97, 316.16, 937.39, 0.902886918502569
630.0, 0.278, 0.248, 29.8, 27.8, 313.47, 333.56, 336.96, 316.15, 937.4, 0.902886918502569
631.0, 0.2786, 0.2486, 29.86, 27.86, 313.46, 333.55, 336.95, 316.14, 937.41, 0.902886918502569
632.0, 0.2792, 0.2492, 29.92, 27.92, 313.45, 333.54, 336.94, 316.13, 937.42, 0.902886918502569
633.0, 0.2798, 0.2498, 29.98, 27.98, 313.44, 333.53, 336.93, 316.12, 937.43, 0.902886918502569
634.0, 0.2804, 0.2504, 30.04, 28.04, 313.43, 333.52, 336.92, 316.11, 937.44, 0.902886918502569
635.0, 0.281, 0.251, 30.1, 28.1, 313.42, 333.51, 336.91, 316.1, 937.45, 0.902886918502569
636.0, 0.2816, 0.2516, 30.16, 28.16, 313.41, 333.5, 336.9, 316.09, 937.46, 0.902886918502569
637.0, 0.2822, 0.2522, 30.22, 28.22, 313.4, 333.49, 336.89, 316.08, 937.47, 0.902886918502569
638.0, 0.2828, 0.2528, 30.28, 28.28, 313.39, 333.48, 336.88, 316.07, 937.48, 0.902886918502569
639.0, 0.2834, 0.2534, 30.34, 28.34, 313.38, 333.47, 336.87, 316.06, 937.49, 0.902886918502569
640.0, 0.284, 0.254, 30.4, 28.4, 313.37, 333.46, 336.86, 316.05, 937.5, 0.902886918502569
641.0, 0.2846, 0.2546, 30.46, 28.46, 313.36, 333.45, 336.85, 316.04, 937.51, 0.902886918502569
642.0, 0.2852, 0.2552, 30.52, 28.52, 313.35, 333.44, 336.84, 316.03, 937.52, 0.9051724943787369
643.0, 0.2858, 0.2558, 30.58, 28.58, 313.34, 333.43, 336.83, 316.02, 937.53, 0.9051724943787369
644.0, 0.2864, 0.2564, 30.64, 28.64, 313.33, 333.42, 336.82, 316.01, 937.54, 0.9051724943787369
645.0, 0.287, 0.257, 30.7, 28.7, 313.32, 333.41, 336.81, 316.0, 937.55, 0.9051724943787369
646.0, 0.2876, 0.2576, 30.76, 28.76, 313.31, 333.4, 336.8, 315.99, 937.56, 0.9051724943787369
647.0, 0.2882, 0.2582, 30.82, 28.82, 313.3, 333.39, 336.79, 315.98, 937.57, 0.9051724943787369
648.0, 0.2888, 0.2588, 30.88, 28.88, 313.29, 333.38, 336.78, 315.97, 937.58, 0.9051724943787369
649.0, 0.2894, 0.2594, 30.94, 28.94, 313.28, 333.37, 336.77, 315.96, 937.59, 0.9051724943787369
500.0, 0.2, 0.16, 24.0, 22.0, 312.51, 335.42, 338.9, 315.55, 935.1, 0.8800000000000006
501.0, 0.2006, 0.1606, 24.06, 22.06, 312.5, 335.41, 338.89, 315.54, 935.11, 0.8800000000000006
502.0, 0.2012, 0.1612, 24.12, 22.12, 312.49, 335.4, 338.88, 315.53, 935.12, 0.8800000000000006
503.0, 0.2018, 0.1618, 24.18, 22.18, 312.48, 335.39, 338.87, 315.52, 935.13, 0.8800000000000006
504.0, 0.2024, 0.1624, 24.24, 22.24, 312.47, 335.38, 338.86, 315.51, 935.14, 0.8800000000000006
505.0, 0.203, 0.163, 24.3, 22.3, 312.46, 335.37, 338.85, 315.5, 935.15, 0.8800000000000006
506.0, 0.2036, 0.1636, 24.36, 22.36, 312.45, 335.36, 338.84, 315.49, 935.16, 0.8800000000000006
507.0, 0.2042, 0.1642, 24.42, 22.42, 312.44, 335.35, 338.83, 315.48, 935.17, 0.8800000000000006
508.0, 0.2048, 0.1648, 24.48, 22.48, 312.43, 335.34, 338.82, 315.47, 935.18, 0.8800000000000006
509.0, 0.2054, 0.1654, 24.54, 22.54, 312.42, 335.33, 338.81, 315.46, 935.19, 0.9000000000000004
510.0, 0.20600000000000002, 0.166, 24.6, 22.6, 312.41, 335.32, 338.8, 315.45, 935.2, 0.9000000000000004
511.0, 0.2066, 0.1666, 24.66, 22.66, 312.4, 335.31, 338.79, 315.44, 935.21, 0.9000000000000004
512.0, 0.2072, 0.1672, 24.72, 22.72, 312.39, 335.3, 338.78, 315.43, 935.22, 0.9000000000000004
513.0, 0.2078, 0.1678, 24.78, 22.78, 312.38, 335.29, 338.77, 315.42, 935.23, 0.9000000000000004
514.0, 0.2084, 0.1684, 24.84, 22.84, 312.37, 335.28, 338.76, 315.41, 935.24, 0.9000000000000004
515.0, 0.209, 0.16899999999999998, 24.9, 22.9, 312.36, 335.27, 338.75, 315.4, 935.25, 0.9000000000000004
516.0, 0.2096, 0.1696, 24.96, 22.96, 312.35, 335.26, 338.74, 315.39, 935.26, 0.9000000000000004
517.0, 0.2102, 0.1702, 25.02, 23.02, 312.34, 335.25, 338.73, 315.38, 935.27, 0.9000000000000004
518.0, 0.2108, 0.1708, 25.08, 23.08, 312.33, 335.24, 338.72, 315.37, 935.28, 0.9000000000000004
519.0, 0.2114, 0.1714, 25.14, 23.14, 312.32, 335.23, 338.71, 315.36, 935.29, 0.9000000000000004
520.0, 0.212, 0.172, 25.2, 23.2, 312.31, 335.22, 338.7, 315.35, 935.3, 0.9000000000000004
521.0, 0.2126, 0.1726, 25.26, 23.26, 312.3, 335.21, 338.69, 315.34, 935.31, 0.9000000000000004
522.0, 0.2132, 0.1732, 25.32, 23.32, 312.29, 335.2, 338.68, 315.33, 935.32, 0.9000000000000004
523.0, 0.2138, 0.1738, 25.38, 23.38, 312.28, 335.19, 338.67, 315.32, 935.33, 0.9000000000000004
524.0, 0.2144, 0.1744, 25.44, 23.44, 312.27, 335.18, 338.66, 315.31, 935.34, 0.9000000000000004
525.0, 0.215, 0.175, 25.5, 23.5, 312.26, 335.17, 338.65, 315.3, 935.35, 0.9000000000000004
526.0, 0.2156, 0.1756, 25.56, 23.56, 312.25, 335.16, 338.64, 315.29, 935.36, 0.9000000000000004
527.0, 0.2162, 0.1762, 25.62, 23.62, 312.24, 335.15, 338.63, 315.28, 935.37, 0.9000000000000004
528.0, 0.2168, 0.1768, 25.68, 23.68, 312.23, 335.14, 338.62, 315.27, 935.38, 0.9000000000000004
